[VAMS][2017-01-05 17:21:12,003] INFO | 连接空闲中 | [NioProcessor-4] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,727] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,727] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,727] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,727] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,728] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,728] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,728] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,728] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,728] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,728] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,728] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,729] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,729] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,729] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,729] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,729] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,729] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,730] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,730] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,730] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,730] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,730] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,730] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,730] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,730] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,730] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,730] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,731] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,731] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,731] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,731] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,731] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,731] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,731] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,731] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,731] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,731] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,732] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,732] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,732] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,732] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,732] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,732] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,733] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,733] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,733] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,733] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,733] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,733] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,733] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,733] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,733] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,733] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,734] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,734] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,734] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,734] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,734] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,734] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,735] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,735] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,735] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,735] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,735] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,735] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,735] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,735] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,736] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,736] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,736] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,736] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,736] INFO | IDLE | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,736] INFO | 连接空闲中 | [NioProcessor-1] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,738] DEBUG | Processing a MESSAGE_RECEIVED for session 6845 | [NioProcessor-1] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:17,738] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1845","groupName":"","message":"Msg from :Client-0 to: Client1845 time:2017-01-05 05:21:17","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-1] org.apache.mina.filter.logging.LoggingFilter.log(157)
[VAMS][2017-01-05 17:21:17,738] WARN | Property 'pwdEncypt' of class model.Login has no write method. SKIPPED. | [NioProcessor-1] net.sf.json.JSONObject.toBean(350)
[VAMS][2017-01-05 17:21:17,752] INFO | 接受消息成功 | [NioProcessor-1] serverHandler.ChatServerHandler.messageReceived(459)
[VAMS][2017-01-05 17:21:17,820] INFO | CREATED | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,821] INFO | 创建连接 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionCreated(39)
[VAMS][2017-01-05 17:21:17,821] INFO | OPENED | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,821] INFO | 打开连接 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionOpened(43)
[VAMS][2017-01-05 17:21:17,821] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,821] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,821] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,821] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,822] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,822] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,822] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,822] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,822] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,822] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,822] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,822] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,822] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,822] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,823] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,823] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,823] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,823] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,823] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,823] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,823] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,824] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,824] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,824] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,824] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,824] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,824] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,824] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,824] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,826] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,826] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,826] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,826] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,826] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,827] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,827] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,827] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,827] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,827] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,827] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,827] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,827] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,828] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,828] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,828] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,828] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,828] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,828] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,828] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,828] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,829] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,829] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,829] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,829] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,829] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,829] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,829] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,829] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,829] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,829] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,830] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,830] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,830] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,830] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,830] INFO | IDLE | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(186)
[VAMS][2017-01-05 17:21:17,830] INFO | 连接空闲中 | [NioProcessor-2] serverHandler.ChatServerHandler.sessionIdle(68)
[VAMS][2017-01-05 17:21:17,832] DEBUG | Processing a MESSAGE_RECEIVED for session 6846 | [NioProcessor-2] org.apache.mina.filter.codec.ProtocolCodecFilter.messageReceived(211)
[VAMS][2017-01-05 17:21:17,832] INFO | RECEIVED: Message [Length = 195, sendId = 8, receiverId = 0, messageType = 16, content = {"friendName":"Client1846","groupName":"","message":"Msg from :Client-0 to: Client1846 time:2017-01-05 05:21:17","pwd":"12345678","pwdEncypt":"MTIzNDU2Nzg=","userName":"Client-0"}] | [NioProcessor-2] org.apache.mina.filter.logging.LoggingFilter.log(157)
